action_times,actions,button_pressed,correct,env,path,pr_freq,prs,pseudo_rewards,questions,responses,returns,rewards,rt,score,stars,stimulus,time_elapsed,trial,trial_id,trial_index,trial_type,view_history,worker_id,assignment_id,pid
"[4417, 6569, 11553, 12601, 16441, 17121]","['up', 'down', 'up', 'up', 'down', 'down']",,,static/json/pachinko_7.json,"['0_3', '1_3', '2_3', '3_3', '4_2', '5_3', '6_3']",2.0,"[31, 24, 0]",static/json/pseudo_rewards_22.json,,,"{'2': 18, '6': 31, '1': -7}","[0, 0, 3, 4, 3, 21]","[4407, 1643, 4459, 539, 3322, 175]",31.0,55.0,,1200142,29.0,,39.0,graph,,A2CF2BD4Q0ZDJN,3300DTYQT2HX91D40BBL9CV5IS4EQG,30
"[61447, 65935, 66697, 67448, 68069, 68783]","['down', 'down', 'up', 'down', 'up', 'down']",,,static/json/pachinko_10.json,"['0_1', '1_2', '2_2', '3_2', '4_2', '5_2', '6_2']",0.0,[],,,,"{'2': 27, '6': 39, '1': -15}","[0, -1, 4, 15, 9, 8]","[61446, 3983, 252, 251, 120, 217]",35.0,0.0,,408970,43.0,,0.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[75996, 78337, 80560, 81952, 83682, 84402]","['up', 'down', 'down', 'down', 'up', 'down']",,,static/json/pachinko_19.json,"['0_0', '1_0', '2_0', '3_1', '4_1', '5_1', '6_1']",1.0,"[41, 38, 35, 32, 28, 0]",static/json/pseudo_rewards_57.json,,,"{'2': 23, '6': 36, '1': -2}","[-5, 3, 3, 3, 4, 28]","[75979, 1838, 1723, 877, 1220, 217]",36.0,174.0,,497148,76.0,,1.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[29614, 30388, 32645, 33852, 35423, 37460]","['down', 'down', 'up', 'up', 'up', 'up']",,,static/json/pachinko_32.json,"['0_1', '1_2', '2_2', '3_2', '4_1', '5_1', '6_0']",2.0,"[33, 31, 0]",static/json/pseudo_rewards_97.json,,,"{'2': 1, '6': 34, '1': -12}","[0, 1, 5, -3, 23, 8]","[29607, 272, 1752, 711, 1074, 1546]",34.0,64.0,,538056,129.0,,2.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[7016, 7771, 18022, 21490, 22344, 23023]","['down', 'down', 'down', 'up', 'down', 'up']",,,static/json/pachinko_20.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_2', '6_1']",2.0,"[37, 20, 0]",static/json/pseudo_rewards_61.json,,,"{'2': 13, '6': 36, '1': -4}","[0, -1, 5, 12, 7, 13]","[7008, 255, 9746, 2964, 335, 187]",36.0,57.0,,565269,81.0,,3.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[9062, 11108, 17239, 20229, 22785, 23407]","['down', 'up', 'up', 'down', 'up', 'up']",,,static/json/pachinko_39.json,"['0_2', '1_3', '2_2', '3_2', '4_2', '5_2', '6_1']",1.0,"[38, 35, 35, 37, 27, 0]",static/json/pseudo_rewards_117.json,,,"{'2': 17, '6': 36, '1': -5}","[-2, 3, 0, -2, 10, 27]","[9055, 1539, 5633, 2474, 2039, 123]",36.0,172.0,,590948,156.0,,4.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[18524, 19861, 24614, 31552, 32687, 35100]","['down', 'down', 'down', 'down', 'down', 'up']",,,static/json/pachinko_22.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_2']",0.0,[],,,,"{'2': 10, '6': 30, '1': -10}","[0, -1, -3, 9, 5, 20]","[18523, 827, 4260, 6436, 638, 1916]",30.0,0.0,,629466,91.0,,5.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[56900, 59030, 60093, 64192, 70835, 71426]","['up', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_37.json,"['0_2', '1_2', '2_1', '3_1', '4_1', '5_2', '6_2']",3.0,"[21, 0]",static/json/pseudo_rewards_113.json,,,"{'2': 10, '6': 21, '1': -14}","[0, 0, 0, 19, -3, 5]","[56893, 1633, 557, 3597, 6136, 78]",21.0,21.0,,702821,150.0,,6.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[3699, 5108, 7171, 8758, 10099, 10992]","['down', 'down', 'down', 'up', 'up', 'down']",,,static/json/pachinko_3.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_1', '6_1']",1.0,"[23, 22, 26, 24, 17, 0]",static/json/pseudo_rewards_9.json,,,"{'2': 11, '6': 23, '1': -5}","[0, 1, -4, 2, 7, 17]","[3692, 902, 1561, 1077, 830, 388]",23.0,112.0,,716271,12.0,,7.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[2042, 3465, 4682, 13747, 24348, 25676]","['down', 'down', 'down', 'down', 'down', 'up']",,,static/json/pachinko_27.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_2']",1.0,"[33, 33, 32, 20, 4, 0]",static/json/pseudo_rewards_81.json,,,"{'2': 13, '6': 33, '1': -4}","[0, 0, 1, 12, 16, 4]","[2035, 911, 709, 8553, 10099, 820]",33.0,122.0,,745012,108.0,,8.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[5765, 25757, 32433, 34673, 35657, 36478]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_11.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",1.0,"[29, 30, 21, 27, 25, 0]",static/json/pseudo_rewards_33.json,,,"{'2': 7, '6': 30, '1': -21}","[1, -1, 9, -6, 2, 25]","[5754, 19470, 6165, 1723, 469, 321]",30.0,132.0,,784148,44.0,,9.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[21919, 22501, 23608, 31260, 32264, 33898]","['up', 'up', 'up', 'up', 'down', 'up']",,,static/json/pachinko_13.json,"['0_2', '1_2', '2_1', '3_1', '4_0', '5_1', '6_0']",3.0,"[35, 0]",static/json/pseudo_rewards_41.json,,,"{'2': 7, '6': 21, '1': -4}","[0, -5, -9, -8, 28, 15]","[21911, 79, 618, 7145, 503, 1135]",21.0,35.0,,820257,54.0,,10.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[4861, 25344, 25907, 26553, 28053, 29677]","['down', 'down', 'down', 'down', 'down', 'up']",,,static/json/pachinko_14.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_2']",0.0,[],,,,"{'2': 10, '6': 21, '1': -2}","[0, -4, 6, 2, -2, 18]","[4861, 19981, 45, 139, 1004, 1124]",20.0,0.0,,862780,59.0,,11.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[3571, 6216, 7016, 10791, 11447, 12142]","['down', 'down', 'down', 'down', 'up', 'down']",,,static/json/pachinko_9.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_3']",3.0,"[28, 0]",static/json/pseudo_rewards_29.json,,,"{'2': 3, '6': 27, '1': -15}","[-1, 0, 0, 10, 17, 1]","[3564, 2139, 300, 3266, 154, 196]",27.0,28.0,,877495,38.0,,12.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[9919, 17563, 18201, 26088, 26670, 27182]","['up', 'up', 'up', 'up', 'down', 'down']",,,static/json/pachinko_1.json,"['0_3', '1_3', '2_2', '3_2', '4_1', '5_2', '6_2']",3.0,"[17, 0]",static/json/pseudo_rewards_5.json,,,"{'2': 10, '6': 24, '1': -12}","[4, -1, 4, -2, 9, 10]","[9907, 7130, 135, 7381, 83, 11]",24.0,17.0,,906813,6.0,,13.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[8233, 16933, 17631, 19736, 23497, 24151]","['down', 'up', 'up', 'down', 'down', 'up']",,,static/json/pachinko_21.json,"['0_0', '1_1', '2_0', '3_0', '4_0', '5_1', '6_0']",3.0,"[41, 0]",static/json/pseudo_rewards_65.json,,,"{'2': 14, '6': 36, '1': -16}","[1, -2, -4, 0, 6, 35]","[8226, 8194, 204, 1603, 3264, 142]",36.0,41.0,,934142,86.0,,14.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[26400, 28878, 32810, 36027, 36754, 37589]","['down', 'down', 'up', 'down', 'up', 'up']",,,static/json/pachinko_23.json,"['0_0', '1_1', '2_1', '3_1', '4_1', '5_1', '6_0']",1.0,"[39, 40, 34, 28, 22, 0]",static/json/pseudo_rewards_69.json,,,"{'2': 25, '6': 36, '1': -9}","[-3, -1, 6, 6, 6, 22]","[26394, 1964, 3423, 2697, 216, 333]",36.0,163.0,,973782,92.0,,15.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[29778, 30399, 31030, 31668, 32952, 33610]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_26.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",0.0,[],,,,"{'2': 4, '6': 28, '1': -8}","[0, 0, 0, -3, 24, 7]","[29778, 116, 129, 149, 781, 153]",28.0,0.0,,1009982,107.0,,16.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[32729, 34615, 35211, 35881, 36535, 37247]","['up', 'up', 'up', 'up', 'down', 'down']",,,static/json/pachinko_38.json,"['0_2', '1_2', '2_1', '3_1', '4_0', '5_1', '6_1']",0.0,[],,,,"{'2': 16, '6': 31, '1': -15}","[1, -3, -7, 15, 7, 18]","[32728, 1384, 93, 178, 163, 223]",31.0,0.0,,1049550,155.0,,17.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[9795, 10368, 10961, 11821, 12568, 13297]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_6.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",0.0,[],,,,"{'2': 12, '6': 35, '1': -1}","[1, 1, 1, -9, 20, 21]","[9794, 63, 88, 364, 242, 236]",35.0,0.0,,1065115,27.0,,18.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[14521, 15185, 23743, 26488, 29083, 29792]","['up', 'up', 'down', 'up', 'up', 'down']",,,static/json/pachinko_0.json,"['0_2', '1_2', '2_1', '3_2', '4_1', '5_1', '6_1']",2.0,"[39, 34, 0]",static/json/pseudo_rewards_1.json,,,"{'2': 23, '6': 38, '1': -1}","[0, -1, 13, -8, -1, 35]","[14514, 163, 8063, 2242, 2093, 201]",38.0,73.0,,1204510,1.0,,19.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[41012, 41654, 42632, 43588, 44179, 44935]","['up', 'down', 'down', 'up', 'down', 'up']",,,static/json/pachinko_34.json,"['0_1', '1_1', '2_1', '3_2', '4_1', '5_2', '6_1']",0.0,[],,,,"{'2': 11, '6': 34, '1': -5}","[-2, 8, 10, -2, 7, 13]","[41012, 146, 489, 459, 97, 253]",34.0,0.0,,1252073,139.0,,20.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[1211974, 1213524, 1215830, 1216458, 1217354, 1218875]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_4.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",2.0,"[34, 28, 0]",static/json/pseudo_rewards_13.json,,,"{'2': 15, '6': 36, '1': -8}","[2, 0, -2, 8, 10, 18]","[1211966, 1036, 1798, 128, 400, 1025]",36.0,62.0,,2529628,17.0,,21.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[9770, 10321, 10835, 11392, 11995, 12592]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_18.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",0.0,[],,,,"{'2': 16, '6': 37, '1': -6}","[0, 0, 1, 14, 1, 21]","[9770, 54, 16, 55, 105, 101]",37.0,0.0,,2545199,75.0,,22.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[7397, 21979, 22594, 24050, 25589, 26987]","['up', 'down', 'up', 'up', 'down', 'down']",,,static/json/pachinko_7.json,"['0_3', '1_3', '2_3', '3_3', '4_2', '5_3', '6_3']",1.0,"[31, 31, 28, 24, 21, 0]",static/json/pseudo_rewards_21.json,,,"{'2': 18, '6': 31, '1': -7}","[0, 0, 3, 4, 3, 21]","[7391, 14073, 117, 958, 1026, 884]",31.0,135.0,,2609120,28.0,,23.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[55303, 57030, 58460, 77037, 79893, 80572]","['down', 'down', 'up', 'up', 'up', 'up']",,,static/json/pachinko_31.json,"['0_1', '1_2', '2_2', '3_2', '4_1', '5_1', '6_0']",1.0,"[22, 22, 16, 9, 3, 0]",static/json/pseudo_rewards_93.json,,,"{'2': 9, '6': 23, '1': -3}","[1, 0, 6, 7, 2, 3]","[55297, 1224, 918, 18075, 2336, 175]",19.0,72.0,,2702286,124.0,,24.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[54085, 55088, 58709, 62021, 63608, 64331]","['up', 'down', 'down', 'down', 'up', 'down']",,,static/json/pachinko_5.json,"['0_0', '1_0', '2_0', '3_1', '4_1', '5_1', '6_1']",3.0,"[27, 0]",static/json/pseudo_rewards_17.json,,,"{'2': 11, '6': 31, '1': -29}","[1, 3, -8, 4, 1, 22]","[54079, 475, 3127, 2807, 1077, 228]",23.0,27.0,,2771697,22.0,,25.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[14406, 15416, 27249, 28037, 29625, 30338]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_24.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",2.0,"[31, 39, 0]",static/json/pseudo_rewards_73.json,,,"{'2': 16, '6': 29, '1': -3}","[2, -4, -10, 2, 13, 26]","[14400, 504, 11328, 279, 1092, 208]",29.0,70.0,,2806554,97.0,,26.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[295347, 296081, 297227, 304637, 305301, 306557]","['up', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_30.json,"['0_0', '1_0', '2_0', '3_1', '4_1', '5_1', '6_0']",0.0,[],,,,"{'2': 1, '6': 22, '1': -17}","[-1, 0, 7, -3, 10, 9]","[295345, 241, 652, 6877, 173, 761]",22.0,0.0,,3116377,123.0,,27.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[16139, 16644, 17341, 18068, 19434, 20082]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_2.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",0.0,[],,,,"{'2': 3, '6': 39, '1': -22}","[0, 2, 9, -5, 17, 16]","[16138, 4, 184, 226, 873, 151]",39.0,0.0,,3153705,11.0,,28.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[16874, 18400, 19396, 22012, 22720, 24794]","['down', 'down', 'up', 'down', 'up', 'down']",,,static/json/pachinko_15.json,"['0_2', '1_3', '2_3', '3_3', '4_3', '5_3', '6_3']",1.0,"[36, 32, 26, 26, 7, 0]",static/json/pseudo_rewards_45.json,,,"{'2': 8, '6': 35, '1': -4}","[-1, 4, 6, 0, 19, 7]","[16865, 1012, 486, 2118, 203, 1574]",35.0,127.0,,3180781,60.0,,29.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[203877, 204530, 206051, 257310, 257818, 258430]","['down', 'up', 'down', 'down', 'down', 'up']",,,static/json/pachinko_17.json,"['0_1', '1_2', '2_1', '3_2', '4_2', '5_3', '6_2']",3.0,"[24, 0]",static/json/pseudo_rewards_53.json,,,"{'2': 9, '6': 28, '1': -8}","[-1, 2, 3, 2, 18, 4]","[203870, 161, 1031, 50730, 5, 98]",28.0,24.0,,3441885,70.0,,30.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[18499, 19039, 20488, 21101, 21999, 22621]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_12.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",2.0,"[36, 33, 0]",static/json/pseudo_rewards_37.json,,,"{'2': 18, '6': 34, '1': -3}","[0, -2, -1, 4, 13, 20]","[18492, 35, 943, 110, 400, 127]",34.0,69.0,,3467269,49.0,,31.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[8240, 9842, 26305, 39637, 40268, 40905]","['down', 'down', 'up', 'down', 'down', 'up']",,,static/json/pachinko_25.json,"['0_0', '1_1', '2_1', '3_1', '4_1', '5_2', '6_1']",3.0,"[15, 0]",static/json/pseudo_rewards_77.json,,,"{'2': 10, '6': 26, '1': -1}","[0, 6, 5, -2, -6, 23]","[8232, 1108, 15967, 12820, 126, 144]",26.0,15.0,,3510357,102.0,,32.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[796300, 797302, 817779, 819471, 820609, 821353]","['up', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_8.json,"['0_2', '1_2', '2_1', '3_1', '4_1', '5_2', '6_2']",2.0,"[26, 29, 0]",static/json/pseudo_rewards_25.json,,,"{'2': 8, '6': 26, '1': -20}","[-1, 1, 1, -4, 20, 9]","[796293, 504, 19972, 1174, 634, 249]",26.0,55.0,,4334366,33.0,,33.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[121583, 122342, 125359, 127774, 128627, 129308]","['down', 'down', 'down', 'down', 'up', 'down']",,,static/json/pachinko_16.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_2', '6_2']",2.0,"[37, 33, 0]",static/json/pseudo_rewards_49.json,,,"{'2': 23, '6': 37, '1': -1}","[-2, 2, 6, -2, 23, 10]","[121576, 251, 2510, 1909, 350, 186]",37.0,70.0,,4466186,65.0,,34.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[4086, 6339, 7046, 14088, 14792, 15728]","['up', 'down', 'up', 'down', 'up', 'up']",,,static/json/pachinko_29.json,"['0_3', '1_3', '2_3', '3_3', '4_3', '5_3', '6_2']",3.0,"[32, 0]",static/json/pseudo_rewards_89.json,,,"{'2': 7, '6': 27, '1': -37}","[-2, -6, 3, -5, 12, 25]","[4080, 1751, 202, 6537, 212, 447]",27.0,32.0,,4487495,118.0,,35.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[19924, 21132, 21809, 26980, 27628, 28240]","['down', 'down', 'down', 'up', 'up', 'up']",,,static/json/pachinko_33.json,"['0_1', '1_2', '2_2', '3_3', '4_2', '5_2', '6_1']",3.0,"[29, 0]",static/json/pseudo_rewards_101.json,,,"{'2': 15, '6': 30, '1': -9}","[1, 0, 0, 2, 17, 10]","[19917, 702, 177, 4673, 148, 109]",30.0,29.0,,4519778,134.0,,36.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[96404, 101161, 102639, 104020, 105476, 106198]","['down', 'down', 'down', 'up', 'up', 'down']",,,static/json/pachinko_35.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_1', '6_1']",1.0,"[29, 23, 16, 12, 3, 0]",static/json/pseudo_rewards_105.json,,,"{'2': 14, '6': 29, '1': -8}","[0, 6, 7, 4, 9, 3]","[96396, 4252, 969, 881, 950, 218]",29.0,83.0,,4628697,140.0,,37.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[5669, 6643, 8897, 10335, 11444, 12119]","['down', 'up', 'down', 'down', 'down', 'up']",,,static/json/pachinko_28.json,"['0_1', '1_2', '2_1', '3_2', '4_2', '5_3', '6_2']",2.0,"[25, 23, 0]",static/json/pseudo_rewards_85.json,,,"{'2': 9, '6': 33, '1': -3}","[0, 8, 0, 2, 1, 22]","[5662, 464, 1740, 932, 599, 178]",33.0,48.0,,4642841,113.0,,38.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[7524, 8132, 9213, 10003, 10984, 11582]","['up', 'down', 'up', 'down', 'down', 'down']",,,static/json/pachinko_36.json,"['0_0', '1_0', '2_0', '3_0', '4_0', '5_1', '6_1']",2.0,"[34, 16, 0]",static/json/pseudo_rewards_109.json,,,"{'2': 12, '6': 27, '1': -11}","[-3, -4, 2, 16, 0, 16]","[7517, 115, 571, 299, 472, 78]",27.0,50.0,,4679036,145.0,,39.0,graph,,A2EYPSP4BXAZZ2,32KTQ2V7RDFPTQOV07OI0PAPHURM9R,31
"[35309, 44396, 46456, 48192, 50474, 52748]","['down', 'up', 'down', 'down', 'down', 'up']",,,static/json/pachinko_28.json,"['0_1', '1_2', '2_1', '3_2', '4_2', '5_3', '6_2']",1.0,"[33, 25, 25, 23, 22, 0]",static/json/pseudo_rewards_84.json,,,"{'2': 9, '6': 33, '1': -3}","[0, 8, 0, 2, 1, 22]","[35289, 8553, 1502, 1213, 1759, 1752]",33.0,128.0,,292218,112.0,,0.0,graph,,A2KLJKDG90K1PP,3QUO65DNQUOBDLXABYYMOPM8PFGOUZ,32
"[4530, 6195, 8356, 10922, 12933, 13918]","['down', 'down', 'up', 'down', 'down', 'up']",,,static/json/pachinko_34.json,"['0_1', '1_2', '2_2', '3_2', '4_2', '5_3', '6_2']",3.0,"[18, 0]",static/json/pseudo_rewards_104.json,,,"{'2': 11, '6': 34, '1': -5}","[0, 5, -5, 2, -12, 5]","[4510, 1077, 1651, 2046, 1509, 486]",-5.0,18.0,,310007,138.0,,1.0,graph,,A2KLJKDG90K1PP,3QUO65DNQUOBDLXABYYMOPM8PFGOUZ,32
"[2957, 6577, 7851, 9364, 10911, 12738]","['up', 'down', 'up', 'down', 'down', 'up']",,,static/json/pachinko_33.json,"['0_1', '1_1', '2_1', '3_1', '4_1', '5_2', '6_1']",2.0,"[25, 7, 0]",static/json/pseudo_rewards_100.json,,,"{'2': 15, '6': 30, '1': -9}","[2, 0, 6, 5, -3, 10]","[2939, 3087, 754, 1007, 1035, 1301]",20.0,32.0,,325833,133.0,,2.0,graph,,A2KLJKDG90K1PP,3QUO65DNQUOBDLXABYYMOPM8PFGOUZ,32
"[4091, 4887, 5575, 9692, 10443, 11144]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_6.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",3.0,"[32, 0]",static/json/pseudo_rewards_20.json,,,"{'2': 12, '6': 35, '1': -1}","[1, 1, 1, -9, 20, 21]","[4072, 285, 188, 3563, 247, 196]",35.0,32.0,,341469,26.0,,3.0,graph,,A2KLJKDG90K1PP,3QUO65DNQUOBDLXABYYMOPM8PFGOUZ,32
"[8717, 9425, 13991, 16811, 17932, 18707]","['up', 'up', 'up', 'up', 'down', 'down']",,,static/json/pachinko_1.json,"['0_3', '1_3', '2_2', '3_2', '4_1', '5_2', '6_2']",2.0,"[21, 19, 0]",static/json/pseudo_rewards_4.json,,,"{'2': 10, '6': 24, '1': -12}","[4, -1, 4, -2, 9, 10]","[8688, 194, 4060, 2320, 594, 273]",24.0,40.0,,362721,5.0,,4.0,graph,,A2KLJKDG90K1PP,3QUO65DNQUOBDLXABYYMOPM8PFGOUZ,32
"[4490, 8089, 8891, 9851, 10515, 11244]","['up', 'down', 'up', 'up', 'up', 'up']",,,static/json/pachinko_7.json,"['0_3', '1_3', '2_3', '3_3', '4_2', '5_2', '6_1']",0.0,[],,,,"{'2': 18, '6': 31, '1': -7}","[0, 0, 3, 4, 4, 15]","[4486, 3054, 305, 448, 157, 194]",26.0,0.0,,377703,31.0,,5.0,graph,,A2KLJKDG90K1PP,3QUO65DNQUOBDLXABYYMOPM8PFGOUZ,32
"[16359, 21325, 22225, 24831, 26290, 27568]","['down', 'up', 'down', 'up', 'up', 'down']",,,static/json/pachinko_30.json,"['0_0', '1_1', '2_0', '3_1', '4_0', '5_0', '6_0']",3.0,"[16, 0]",static/json/pseudo_rewards_92.json,,,"{'2': 1, '6': 22, '1': -17}","[0, -3, 7, 0, 6, 0]","[16340, 4445, 389, 2093, 954, 775]",10.0,16.0,,408953,122.0,,6.0,graph,,A2KLJKDG90K1PP,3QUO65DNQUOBDLXABYYMOPM8PFGOUZ,32
"[7611, 12921, 13845, 17136, 18462, 19358]","['down', 'up', 'down', 'up', 'up', 'up']",,,static/json/pachinko_39.json,"['0_2', '1_3', '2_2', '3_3', '4_2', '5_2', '6_1']",0.0,[],,,,"{'2': 17, '6': 36, '1': -5}","[-2, 3, 9, -12, 10, 27]","[7610, 4808, 422, 2793, 818, 392]",35.0,0.0,,432108,159.0,,7.0,graph,,A2KLJKDG90K1PP,3QUO65DNQUOBDLXABYYMOPM8PFGOUZ,32
"[8025, 12129, 13709, 16679, 17724, 18709]","['down', 'down', 'down', 'up', 'down', 'down']",,,static/json/pachinko_20.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_2', '6_2']",1.0,"[36, 37, 32, 20, 13, 0]",static/json/pseudo_rewards_60.json,,,"{'2': 13, '6': 36, '1': -4}","[0, -1, 5, 12, 7, 6]","[7994, 3582, 1074, 2455, 514, 465]",29.0,138.0,,454324,80.0,,8.0,graph,,A2KLJKDG90K1PP,3QUO65DNQUOBDLXABYYMOPM8PFGOUZ,32
"[6347, 7772, 14013, 24302, 25275, 26186]","['down', 'up', 'down', 'up', 'down', 'down']",,,static/json/pachinko_10.json,"['0_1', '1_2', '2_1', '3_2', '4_1', '5_2', '6_2']",3.0,"[36, 0]",static/json/pseudo_rewards_32.json,,,"{'2': 27, '6': 39, '1': -15}","[0, 0, -5, 0, 28, 8]","[6325, 924, 5706, 9770, 471, 411]",31.0,36.0,,484720,42.0,,9.0,graph,,A2KLJKDG90K1PP,3QUO65DNQUOBDLXABYYMOPM8PFGOUZ,32
"[13848, 16128, 18596, 21148, 21959, 22822]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_24.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",1.0,"[27, 31, 41, 39, 26, 0]",static/json/pseudo_rewards_72.json,,,"{'2': 16, '6': 29, '1': -3}","[2, -4, -10, 2, 13, 26]","[13833, 1754, 1946, 2037, 254, 345]",29.0,164.0,,512783,96.0,,10.0,graph,,A2KLJKDG90K1PP,3QUO65DNQUOBDLXABYYMOPM8PFGOUZ,32
